Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Subflow Fwd Bytes,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Total TCP Flow Time,Label
100.64.0.2-10.16.0.5-52668-8080-6,100.64.0.2,52668,10.16.0.5,8080,6,20:06.2,292,6,5,107,137,107,17.83333333,43.68256708,137,27.4,61.26826258,835616.4384,37671.23288,29.2,30.11754749,101,3,292,58.4,32.62361108,101,17,257,64.25,49.0875069,135,22,1,1,200,168,20547.94521,17123.28767,137,22.18181818,49.80525712,2480.563636,2,2,2,10,0.833333333,22.18181818,17.83333333,27.4,9,12,65280,505,1,32,292,0
100.64.0.2-10.16.0.7-44982-7472-6,100.64.0.2,44982,10.16.0.7,7472,6,55:57.6,707,6,6,108,7408,108,18,44.09081537,4096,1234.666667,1928.737895,10630834.51,16973.12588,64.27272727,138.0696135,475,3,691,138.2,199.5462352,493,28,664,132.8,194.1512297,475,20,1,2,200,200,8486.562942,8486.562942,4096,626.3333333,1447.590558,2095518.424,2,2,3,11,1,626.3333333,18,1234.666667,9,617,65280,505,1,32,707,1
100.64.0.2-10.16.0.15-41148-1880-6,100.64.0.2,41148,10.16.0.15,1880,6,04:30.6,732,6,4,418,929,418,69.66666667,170.6477854,929,232.25,464.5,1840163.934,13661.20219,81.33333333,169.3450619,516,3,732,146.4,221.2064646,527,12,712,237.3333333,253.0164685,516,22,1,1,200,136,8196.721311,5464.480874,929,134.7,308.4592716,95147.12222,2,2,2,9,0.666666667,134.7,69.66666667,232.25,41,92,64240,503,1,32,732,1
100.64.0.2-10.16.0.5-36354-8080-6,100.64.0.2,36354,10.16.0.5,8080,6,06:16.2,329,6,5,107,137,107,17.83333333,43.68256708,137,27.4,61.26826258,741641.3374,33434.65046,32.9,38.36216307,112,4,329,65.8,45.06883624,116,18,294,73.5,52.55156198,138,19,1,1,200,168,18237.08207,15197.56839,137,22.18181818,49.80525712,2480.563636,2,2,2,10,0.833333333,22.18181818,17.83333333,27.4,9,12,65280,505,1,32,329,1
10.16.0.2-144.122.71.18-45852-6642-6,10.16.0.2,45852,144.122.71.18,6642,6,22:23.3,82563,15,10,528,21238,261,35.2,76.10256237,6740,2123.8,2948.864105,263628.9863,302.7990746,3440.125,12285.91002,59460,4,82563,5897.357143,15931.5346,59460,270,81931,9103.444444,19740.48516,60302,9,4,7,500,328,181.6794448,121.1196299,6740,870.64,2086.831507,4354865.74,2,2,11,24,0.666666667,870.64,35.2,2123.8,21,849,65280,503,4,32,82563,0
100.64.0.2-10.16.0.15-56142-1880-6,100.64.0.2,56142,10.16.0.15,1880,6,06:27.3,421,6,4,325,454,325,54.16666667,132.6806944,454,113.5,227,1850356.295,23752.96912,46.77777778,105.6773128,327,3,421,84.2,142.0728686,337,9,406,135.3333333,167.5062188,327,17,1,1,200,136,14251.78147,9501.187648,454,77.9,167.0185951,27895.21111,2,2,2,9,0.666666667,77.9,54.16666667,113.5,32,45,64240,503,1,32,421,1
100.64.0.2-10.16.0.15-53640-1880-6,100.64.0.2,53640,10.16.0.15,1880,6,06:25.4,572,5,5,332,461,332,66.4,148.4749137,461,92.2,206.1654675,1386363.636,17482.51748,63.55555556,152.4697602,469,3,562,140.5,226.5060706,479,11,561,140.25,219.5531447,469,20,1,1,168,168,8741.258741,8741.258741,461,79.3,169.9215832,28873.34444,2,2,2,9,1,79.3,66.4,92.2,33,46,64240,503,1,32,572,1
10.16.0.2-144.122.71.18-44256-6642-6,10.16.0.2,44256,144.122.71.18,6642,6,57:51.9,8704,15,9,474,16238,207,31.6,65.14686704,6740,1804.222222,2858.650284,1920036.765,2757.352941,378.4347826,469.2853199,1875,1,8704,621.7142857,502.3706,1875,1,8059,1007.375,978.8380776,2985,10,4,6,488,296,1723.345588,1034.007353,6740,696.3333333,1900.906938,3613447.188,2,2,10,23,0.6,696.3333333,31.6,1804.222222,19,676,65280,504,4,32,8704,1
100.64.0.2-10.16.0.7-56502-7472-6,100.64.0.2,56502,10.16.0.7,7472,6,06:17.6,672,7,6,108,7409,108,15.42857143,40.82016308,4096,1234.833333,1928.953334,11186011.9,19345.2381,56,121.1730543,430,2,672,112,171.3359273,455,17,632,126.4,176.6219126,430,15,1,2,232,200,10416.66667,8928.571429,4096,578.2307692,1396.969587,1951524.026,2,2,3,12,0.857142857,578.2307692,15.42857143,1234.833333,8,569,65280,505,1,32,672,0
100.64.0.2-10.16.0.7-48920-7472-6,100.64.0.2,48920,10.16.0.7,7472,6,43:47.6,561,7,6,108,7408,108,15.42857143,40.82016308,4096,1234.666667,1928.737895,13397504.46,23172.90553,46.75,109.7510613,392,2,561,93.5,159.7131804,418,14,530,106,162.2898641,392,11,1,2,232,200,12477.71836,10695.18717,4096,578.1538462,1396.806468,1951068.308,2,2,3,12,0.857142857,578.1538462,15.42857143,1234.666667,8,569,65280,505,1,32,561,0
100.64.0.2-10.16.0.4-54140-8080-6,100.64.0.2,54140,10.16.0.4,8080,6,11:41.0,294,5,5,107,137,107,21.4,47.85185472,137,27.4,61.26826258,829931.9728,34013.60544,32.66666667,26.2821232,96,7,270,67.5,24.56962895,96,46,266,66.5,47.7667946,137,31,1,1,168,168,17006.80272,17006.80272,137,24.4,51.92344793,2696.044444,2,2,2,9,1,24.4,21.4,27.4,10,13,65280,505,1,32,294,1
100.64.0.2-10.16.0.5-52384-8080-6,100.64.0.2,52384,10.16.0.5,8080,6,39:30.0,962,6,5,107,137,107,17.83333333,43.68256708,137,27.4,61.26826258,253638.2536,11434.51143,96.2,71.35015378,259,35,962,192.4,69.14694498,259,101,853,213.25,117.5226928,381,116,1,1,200,168,6237.006237,5197.505198,137,22.18181818,49.80525712,2480.563636,2,2,2,10,0.833333333,22.18181818,17.83333333,27.4,9,12,65280,505,1,32,962,1
10.16.0.2-144.122.71.18-52410-6642-6,10.16.0.2,52410,144.122.71.18,6642,6,57:32.3,6851,15,9,528,21217,261,35.2,76.10256237,6740,2357.444444,3030.625848,3173989.199,3503.138228,297.8695652,325.6835196,1341,3,6851,489.3571429,370.606905,1432,3,6176,772,620.1317832,1664,8,4,6,488,296,2189.461392,1313.676835,6740,906.0416667,2125.346365,4517097.172,2,2,10,23,0.6,906.0416667,35.2,2357.444444,22,884,65280,503,4,32,6851,1
100.64.0.2-10.16.0.7-55832-7472-6,100.64.0.2,55832,10.16.0.7,7472,6,49:42.1,801,7,6,108,7408,108,15.42857143,40.82016308,4096,1234.666667,1928.737895,9383270.911,16229.71286,66.75,152.849971,542,3,801,133.5,216.4465292,569,16,765,153,223.5978533,542,14,1,2,232,200,8739.076155,7490.636704,4096,578.1538462,1396.806468,1951068.308,2,2,3,12,0.857142857,578.1538462,15.42857143,1234.666667,8,569,65280,505,1,32,801,1
100.64.0.2-10.16.0.7-50302-7472-6,100.64.0.2,50302,10.16.0.7,7472,6,02:17.6,729,7,6,108,7405,108,15.42857143,40.82016308,4096,1234.166667,1928.09195,10305898.49,17832.64746,60.75,132.4991424,475,5,729,121.5,185.8233032,498,21,682,136.4,192.3858103,475,18,1,2,232,200,9602.194787,8230.452675,4096,577.9230769,1396.317327,1949702.077,2,2,3,12,0.857142857,577.9230769,15.42857143,1234.166667,8,569,65280,505,1,32,729,1
100.64.0.2-10.16.0.45-55078-1880-6,100.64.0.2,55078,10.16.0.45,1880,6,27:09.4,608,6,4,465,183,465,77.5,189.8354551,183,45.75,91.5,1065789.474,16447.36842,67.55555556,145.1870441,453,4,608,121.6,193.9041,468,18,571,190.3333333,229.1927864,453,31,1,1,200,136,9868.421053,6578.947368,465,64.8,151.9223486,23080.4,2,2,2,9,0.666666667,64.8,77.5,45.75,46,18,64240,502,1,32,608,0
100.64.0.2-10.16.0.18-52066-3000-6,100.64.0.2,52066,10.16.0.18,3000,6,11:37.5,864,5,5,490,180,490,98,219.1346618,180,36,80.49844719,775462.963,11574.07407,96,241.7690013,740,3,852,213,360.5948789,753,15,849,212.25,352.0846252,740,25,1,1,168,168,5787.037037,5787.037037,490,67,159.0282994,25290,2,2,2,9,1,67,98,36,49,18,64240,502,1,32,864,0
10.16.0.2-144.122.71.18-59922-6642-6,10.16.0.2,59922,144.122.71.18,6642,6,38:53.5,6868,13,8,474,16237,207,36.46153846,68.98866499,6740,2029.625,2969.205903,2433168.317,3057.658707,343.4,378.7599434,1355,18,6868,572.3333333,566.3158986,1803,18,6060,865.7142857,664.7693119,1880,40,4,6,412,264,1892.836342,1164.822365,6740,795.7619048,2017.978268,4072236.29,1,2,10,19,0.615384615,795.7619048,36.46153846,2029.625,22,773,65280,504,4,20,6868,1
100.64.0.2-10.16.0.15-33350-1880-6,100.64.0.2,33350,10.16.0.15,1880,6,04:49.5,505,6,4,399,604,399,66.5,162.8910679,604,151,302,1986138.614,19801.9802,56.11111111,117.9729253,364,3,505,101,155.8123872,374,11,487,162.3333333,179.5113738,364,20,1,1,200,136,11881.18812,7920.792079,604,100.3,216.9014369,47046.23333,2,2,2,9,0.666666667,100.3,66.5,151,39,60,64240,503,1,32,505,1
100.64.0.2-10.16.0.45-46662-1880-6,100.64.0.2,46662,10.16.0.45,1880,6,00:22.6,439,6,4,430,159,430,71.66666667,175.5467649,159,39.75,79.5,1341685.649,22779.04328,48.77777778,105.2375619,328,5,439,87.8,141.536921,340,13,415,138.3333333,165.2946863,328,25,1,1,200,136,13667.42597,9111.617312,430,58.9,139.6379843,19498.76667,2,2,2,9,0.666666667,58.9,71.66666667,39.75,43,15,64240,503,1,32,439,0
100.64.0.2-10.16.0.18-44612-3000-6,100.64.0.2,44612,10.16.0.18,3000,6,34:19.1,577,5,5,454,180,454,90.8,203.0349724,180,36,80.49844719,1098786.828,17331.02253,64.11111111,156.1189006,480,4,571,142.75,233.8694436,493,11,558,139.5,227.0411123,480,20,1,1,168,168,8665.511265,8665.511265,454,63.4,148.4439288,22035.6,2,2,2,9,1,63.4,90.8,36,45,18,64240,502,1,32,577,0
100.64.0.2-10.16.0.4-34880-8080-6,100.64.0.2,34880,10.16.0.4,8080,6,50:11.0,229,6,5,107,137,107,17.83333333,43.68256708,137,27.4,61.26826258,1065502.183,48034.9345,22.9,21.72274793,64,3,229,45.8,23.49893615,81,18,193,48.25,24.79751332,71,16,1,1,200,168,26200.87336,21834.06114,137,22.18181818,49.80525712,2480.563636,2,2,2,10,0.833333333,22.18181818,17.83333333,27.4,9,12,65280,505,1,32,229,1
100.64.0.2-10.16.0.4-33114-8181-6,100.64.0.2,33114,10.16.0.4,8181,6,32:38.7,269,6,5,106,137,106,17.66666667,43.27431879,137,27.4,61.26826258,903345.7249,40892.19331,26.9,30.53759068,91,4,269,53.8,34.69437995,105,16,236,59,35.39303133,91,18,1,1,200,168,22304.83271,18587.36059,137,22.09090909,49.63558108,2463.690909,2,2,2,10,0.833333333,22.09090909,17.66666667,27.4,9,12,65280,505,1,32,269,0
100.64.0.2-10.16.0.7-47158-7472-6,100.64.0.2,47158,10.16.0.7,7472,6,36:12.1,656,7,6,108,7407,108,15.42857143,40.82016308,4096,1234.5,1928.522517,11455792.68,19817.07317,54.66666667,113.9180992,398,2,656,109.3333333,159.4323263,422,16,623,124.6,163.7507252,398,11,1,2,232,200,10670.73171,9146.341463,4096,578.0769231,1396.643385,1950612.744,2,2,3,12,0.857142857,578.0769231,15.42857143,1234.5,8,569,65280,505,1,32,656,0
100.64.0.2-10.16.0.45-59388-1880-6,100.64.0.2,59388,10.16.0.45,1880,6,59:58.5,476,6,4,393,431,393,65.5,160.4415782,431,107.75,215.5,1731092.437,21008.40336,52.88888889,101.9735805,308,4,476,95.2,133.1585521,318,9,460,153.3333333,146.3637022,308,17,1,1,200,136,12605.04202,8403.361345,431,82.4,173.9452021,30256.93333,2,2,2,9,0.666666667,82.4,65.5,107.75,39,43,64240,503,1,32,476,0
10.16.0.4-144.122.171.92-37798-53-17,10.16.0.4,37798,144.122.171.92,53,17,55:54.5,910,1,1,55,102,55,55,0,102,102,0,172527.4725,2197.802198,910,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1098.901099,1098.901099,102,78.5,33.23401872,1104.5,0,0,0,0,1,78.5,55,102,27,51,0,0,0,8,0,0
100.64.0.2-10.16.0.5-41294-8080-6,100.64.0.2,41294,10.16.0.5,8080,6,01:56.2,271,5,5,107,137,107,21.4,47.85185472,137,27.4,61.26826258,900369.0037,36900.369,30.11111111,24.36926571,85,8,255,63.75,19.20720351,85,47,235,58.75,41.0071132,119,27,1,1,168,168,18450.1845,18450.1845,137,24.4,51.92344793,2696.044444,2,2,2,9,1,24.4,21.4,27.4,10,13,65280,505,1,32,271,1
10.16.0.2-144.122.71.18-33210-6642-6,10.16.0.2,33210,144.122.71.18,6642,6,39:51.3,9295,15,10,528,20991,261,35.2,76.10256237,6740,2099.1,2926.077293,2315115.654,2689.618074,387.2916667,404.6731885,1606,18,9295,663.9285714,641.5519002,1992,18,8602,955.7777778,787.2504014,2116,36,4,6,488,328,1613.770845,1075.84723,6740,860.76,2068.579792,4279022.357,2,2,10,24,0.666666667,860.76,35.2,2099.1,21,839,65280,503,4,32,9295,1
100.64.0.2-10.16.0.18-45734-3000-6,100.64.0.2,45734,10.16.0.18,3000,6,33:13.2,677,5,5,465,165,465,93,207.9543219,165,33,73.79024326,930576.0709,14771.04874,75.22222222,181.955886,560,5,666,166.5,271.7725765,574,20,650,162.5,265.0465368,560,23,1,1,168,168,7385.524372,7385.524372,465,63,150.465943,22640,2,2,2,9,1,63,93,33,46,16,64240,502,1,32,677,0
100.64.0.2-10.16.0.4-47118-8181-6,100.64.0.2,47118,10.16.0.4,8181,6,57:38.7,314,5,5,106,137,106,21.2,47.40464112,137,27.4,61.26826258,773885.3503,31847.13376,34.88888889,31.1947289,107,8,296,74,28.15433655,107,41,281,70.25,42.16139625,132,37,1,1,168,168,15923.56688,15923.56688,137,24.3,51.74735635,2677.788889,2,2,2,9,1,24.3,21.2,27.4,10,13,65280,505,1,32,314,1
100.64.0.2-10.16.0.5-39208-8181-6,100.64.0.2,39208,10.16.0.5,8181,6,12:37.5,258,5,5,106,137,106,21.2,47.40464112,137,27.4,61.26826258,941860.4651,38759.68992,28.66666667,25.14458192,77,4,241,60.25,23.69774954,92,36,231,57.75,28.01636427,82,21,1,1,168,168,19379.84496,19379.84496,137,24.3,51.74735635,2677.788889,2,2,2,9,1,24.3,21.2,27.4,10,13,65280,505,1,32,258,1
100.64.0.2-10.16.0.15-56160-1880-6,100.64.0.2,56160,10.16.0.15,1880,6,06:27.3,436,6,4,325,454,325,54.16666667,132.6806944,454,113.5,227,1786697.248,22935.77982,48.44444444,114.2213981,352,4,436,87.2,154.4998382,363,9,421,140.3333333,184.0498121,352,18,1,1,200,136,13761.46789,9174.311927,454,77.9,167.0185951,27895.21111,2,2,2,9,0.666666667,77.9,54.16666667,113.5,32,45,64240,503,1,32,436,1
100.64.0.2-10.16.0.5-47604-8080-6,100.64.0.2,47604,10.16.0.5,8080,6,01:06.2,272,5,5,107,137,107,21.4,47.85185472,137,27.4,61.26826258,897058.8235,36764.70588,30.22222222,20.19763462,74,9,254,63.5,13.52774926,74,44,238,59.5,29.76015233,103,38,1,1,168,168,18382.35294,18382.35294,137,24.4,51.92344793,2696.044444,2,2,2,9,1,24.4,21.4,27.4,10,13,65280,505,1,32,272,0
10.16.0.2-144.122.71.18-38108-6642-6,10.16.0.2,38108,144.122.71.18,6642,6,39:33.2,5573,13,8,474,16238,207,36.46153846,68.98866499,6740,2029.75,2969.197378,2998743.944,3768.167953,278.65,300.0968747,1028,4,5573,464.4166667,328.8811497,1158,4,4839,691.2857143,620.133511,1666,10,4,6,412,264,2332.675399,1435.492553,6740,795.8095238,2018.00445,4072341.962,1,2,10,19,0.615384615,795.8095238,36.46153846,2029.75,22,773,65280,504,4,20,5573,0
100.64.0.2-10.16.0.15-41312-1880-6,100.64.0.2,41312,10.16.0.15,1880,6,04:31.7,523,6,4,357,508,357,59.5,145.7446397,508,127,254,1653919.694,19120.45889,58.11111111,138.3261042,426,4,523,104.6,184.9386385,435,10,507,169,223.5106261,426,20,1,1,200,136,11472.27533,7648.183556,508,86.5,185.7987262,34521.16667,2,2,2,9,0.666666667,86.5,59.5,127,35,50,64240,503,1,32,523,1
100.64.0.2-10.16.0.5-56916-8080-6,100.64.0.2,56916,10.16.0.5,8080,6,06:06.2,331,6,5,107,137,107,17.83333333,43.68256708,137,27.4,61.26826258,737160.1208,33232.6284,33.1,35.83434107,112,7,324,64.8,35.69593814,112,23,301,75.25,51.10365284,135,14,1,1,200,168,18126.88822,15105.74018,137,22.18181818,49.80525712,2480.563636,2,2,2,10,0.833333333,22.18181818,17.83333333,27.4,9,12,65280,505,1,32,331,1
100.64.0.2-10.16.0.5-32770-8080-6,100.64.0.2,32770,10.16.0.5,8080,6,10:16.2,377,5,5,107,137,107,21.4,47.85185472,137,27.4,61.26826258,647214.8541,26525.19894,41.88888889,40.60924908,119,7,359,89.75,38.39596333,120,39,347,86.75,49.01955392,146,27,1,1,168,168,13262.59947,13262.59947,137,24.4,51.92344793,2696.044444,2,2,2,9,1,24.4,21.4,27.4,10,13,65280,505,1,32,377,1
10.16.0.6-144.122.71.18-34166-6642-6,10.16.0.6,34166,144.122.71.18,6642,6,52:33.5,1007,12,10,528,21217,261,44,83.35902634,6740,2121.7,2952.952084,21593843.1,21847.07051,47.95238095,75.94568861,316,4,1007,91.54545455,96.55709569,316,8,973,108.1111111,119.7157513,378,8,4,6,392,328,11916.58391,9930.486594,6740,988.4090909,2204.996008,4862007.396,2,2,10,21,0.833333333,988.4090909,44,2121.7,24,964,65280,503,4,32,1007,1
100.64.0.2-10.16.0.15-54162-1880-6,100.64.0.2,54162,10.16.0.15,1880,6,06:25.9,1495,6,4,352,493,352,58.66666667,143.7033982,493,123.25,246.5,565217.3913,6688.963211,166.1111111,418.1023931,1278,3,1495,299,553.791477,1288,10,1481,493.6666667,681.3562455,1278,48,1,1,200,136,4013.377926,2675.585284,493,84.5,181.2151882,32838.94444,2,2,2,9,0.666666667,84.5,58.66666667,123.25,35,49,64240,503,1,32,1495,1
100.64.0.2-10.16.0.4-48936-8080-6,100.64.0.2,48936,10.16.0.4,8080,6,04:21.0,279,5,5,107,137,107,21.4,47.85185472,137,27.4,61.26826258,874551.9713,35842.29391,31,31.57134777,89,6,266,66.5,44.06434689,122,25,260,65,42.90299135,113,24,1,1,168,168,17921.14695,17921.14695,137,24.4,51.92344793,2696.044444,2,2,2,9,1,24.4,21.4,27.4,10,13,65280,505,1,32,279,1
100.64.0.2-10.16.0.15-40460-1880-6,100.64.0.2,40460,10.16.0.15,1880,6,06:39.2,479,6,4,352,452,352,58.66666667,143.7033982,452,113,226,1678496.868,20876.82672,53.22222222,121.0699981,375,3,479,95.8,162.4813835,386,12,461,153.6666667,192.8272111,375,22,1,1,200,136,12526.09603,8350.730689,452,80.4,171.1290611,29285.15556,2,2,2,9,0.666666667,80.4,58.66666667,113,35,45,64240,503,1,32,479,1
100.64.0.2-10.16.0.4-54884-8080-6,100.64.0.2,54884,10.16.0.4,8080,6,23:41.0,323,5,5,107,137,107,21.4,47.85185472,137,27.4,61.26826258,755417.9567,30959.75232,35.88888889,35.9111558,103,6,308,77,35.24202037,110,37,292,73,41.59326869,122,26,1,1,168,168,15479.87616,15479.87616,137,24.4,51.92344793,2696.044444,2,2,2,9,1,24.4,21.4,27.4,10,13,65280,505,1,32,323,0
100.64.0.2-10.16.0.7-54966-7472-6,100.64.0.2,54966,10.16.0.7,7472,6,53:57.6,571,7,6,108,7402,108,15.42857143,40.82016308,4096,1233.666667,1927.446566,13152364.27,22767.07531,47.58333333,102.3562925,367,2,571,95.16666667,148.8736601,396,11,531,106.2,149.9556601,367,9,1,2,232,200,12259.1944,10507.88091,4096,577.6923077,1395.828511,1948337.231,2,2,3,12,0.857142857,577.6923077,15.42857143,1233.666667,8,569,65280,505,1,32,571,1
100.64.0.2-10.16.0.15-53554-1880-6,100.64.0.2,53554,10.16.0.15,1880,6,06:25.4,394,6,5,337,466,337,56.16666667,137.5796739,466,93.2,208.4015355,2038071.066,27918.78173,39.4,98.52264263,318,0,392,78.4,140.1902279,328,4,386,96.5,148.6416272,318,6,1,1,200,168,15228.4264,12690.35533,466,73,164.9563579,27210.6,2,2,2,10,0.833333333,73,56.16666667,93.2,30,42,64240,503,1,32,394,1
100.64.0.2-10.16.0.45-54744-1880-6,100.64.0.2,54744,10.16.0.45,1880,6,20:29.1,800,6,4,443,270,443,73.83333333,180.8539927,270,67.5,135,891250,12500,88.88888889,199.5773312,619,4,800,160,266.056385,635,21,761,253.6666667,318.4294794,619,35,1,1,200,136,7500,5000,443,71.3,155.746268,24256.9,2,2,2,9,0.666666667,71.3,73.83333333,67.5,44,27,64240,503,1,32,800,0
10.16.0.2-144.122.71.18-43562-6642-6,10.16.0.2,43562,144.122.71.18,6642,6,10:42.3,7177,14,10,474,16238,207,33.85714286,66.9946693,6740,1623.8,2754.889544,2328549.533,3344.015605,312.0434783,343.1549449,1328,2,7177,552.0769231,414.9944702,1495,2,6546,727.3333333,657.3547368,1652,10,4,6,456,328,1950.67577,1393.339836,6740,696.3333333,1900.906938,3613447.188,2,2,10,23,0.714285714,696.3333333,33.85714286,1623.8,19,676,65280,503,4,32,7177,1
100.64.0.2-10.16.0.45-51778-1880-6,100.64.0.2,51778,10.16.0.45,1880,6,17:47.4,336,6,4,450,160,450,75,183.7117307,160,40,80,1815476.19,29761.90476,37.33333333,82.73904761,257,3,336,67.2,111.5602976,266,9,321,107,130.7669683,257,17,1,1,200,136,17857.14286,11904.7619,450,61,145.6365339,21210,2,2,2,9,0.666666667,61,75,40,45,16,64240,502,1,32,336,0
100.64.0.2-10.16.0.45-33752-1880-6,100.64.0.2,33752,10.16.0.45,1880,6,03:08.8,401,6,4,427,159,427,71.16666667,174.32202,159,39.75,79.5,1461346.633,24937.65586,44.55555556,95.90765234,299,4,401,80.2,128.738883,310,12,384,128,149.3686714,299,23,1,1,200,136,14962.59352,9975.062344,427,58.6,138.7525375,19252.26667,2,2,2,9,0.666666667,58.6,71.16666667,39.75,42,15,64240,503,1,32,401,0
100.64.0.2-10.16.0.18-53580-3000-6,100.64.0.2,53580,10.16.0.18,3000,6,47:13.8,545,6,5,468,210,468,78,191.0601999,210,42,93.91485505,1244036.697,20183.48624,54.5,138.4126279,448,4,545,109,197.3993414,462,16,523,130.75,211.6764433,448,13,1,1,200,168,11009.17431,9174.311927,468,61.63636364,148.7731647,22133.45455,2,2,2,10,0.833333333,61.63636364,78,42,42,19,64240,502,1,32,545,0
100.64.0.2-10.16.0.18-54030-3000-6,100.64.0.2,54030,10.16.0.18,3000,6,12:53.5,483,5,5,470,180,470,94,210.1903899,180,36,80.49844719,1345755.694,20703.93375,53.66666667,119.7184196,372,4,470,117.5,179.9490669,386,13,472,118,169.6683039,372,23,1,1,168,168,10351.96687,10351.96687,470,65,153.1339283,23450,2,2,2,9,1,65,94,36,47,18,64240,502,1,32,483,0
100.64.0.2-10.16.0.45-34520-1880-6,100.64.0.2,34520,10.16.0.45,1880,6,12:14.4,903,6,5,469,271,469,78.16666667,191.4684482,271,54.2,121.1948844,819490.5869,12181.61683,90.3,246.740552,791,0,903,180.6,347.3252078,801,11,887,221.75,380.4088809,791,6,1,1,200,168,6644.518272,5537.09856,469,67.27272727,156.0833693,24362.01818,2,2,2,10,0.833333333,67.27272727,78.16666667,54.2,42,24,64240,502,1,32,903,0
100.64.0.2-10.16.0.45-50422-1880-6,100.64.0.2,50422,10.16.0.45,1880,6,02:58.4,1096,6,4,409,161,409,68.16666667,166.9735508,161,40.25,80.5,520072.9927,9124.087591,121.7777778,290.3983375,890,4,1096,219.2,384.4823793,902,10,1076,358.6666667,466.0604396,890,19,1,1,200,136,5474.452555,3649.635036,409,57,133.6296707,17856.88889,2,2,2,9,0.666666667,57,68.16666667,40.25,40,16,64240,503,1,32,1096,0
100.64.0.2-10.16.0.45-53358-1880-6,100.64.0.2,53358,10.16.0.45,1880,6,20:47.7,274,6,4,443,160,443,73.83333333,180.8539927,160,40,80,2200729.927,36496.35036,30.44444444,63.66339433,199,3,274,54.8,85.61074699,207,9,260,86.66666667,98.35818895,199,16,1,1,200,136,21897.81022,14598.54015,443,60.3,143.5610981,20609.78889,2,2,2,9,0.666666667,60.3,73.83333333,40,44,16,64240,503,1,32,274,0
10.16.0.5-144.122.171.92-59816-53-17,10.16.0.5,59816,144.122.171.92,53,17,55:00.6,12945012,3,3,131,307,55,43.66666667,9.814954576,104,102.3333333,1.527525232,33.83542634,0.463498991,2589002.4,3553434.102,6839853,858,12944154,6472077,521474.2806,6840815,6103339,12944050,6472025,521588.8319,6840844,6103206,0,0,24,24,0.231749495,0.231749495,104,73,32.74141109,1072,0,0,0,0,1,73,43.66666667,102.3333333,21,51,0,0,2,8,0,1
10.16.0.6-144.122.71.18-40684-6642-6,10.16.0.6,40684,144.122.71.18,6642,6,39:24.9,1010,12,10,528,21205,261,44,83.35902634,6740,2120.5,2951.481144,21517821.78,21782.17822,48.0952381,75.16375773,314,4,1010,91.81818182,96.76654193,314,7,976,108.4444444,121.6029514,384,8,4,6,392,328,11881.18812,9900.990099,6740,987.8636364,2203.858074,4856990.409,2,2,10,21,0.833333333,987.8636364,44,2120.5,24,963,65280,503,4,32,1010,0
100.64.0.2-10.16.0.15-47252-1880-6,100.64.0.2,47252,10.16.0.15,1880,6,04:36.9,488,6,4,391,481,391,65.16666667,159.6250816,481,120.25,240.5,1786885.246,20491.80328,54.22222222,115.7570492,355,4,488,97.6,152.778598,364,9,476,158.6666667,175.5059353,355,17,1,1,200,136,12295.08197,8196.721311,481,87.2,185.0536259,34244.84444,2,2,2,9,0.666666667,87.2,65.16666667,120.25,39,48,64240,503,1,32,488,1
100.64.0.2-10.16.0.15-56080-1880-6,100.64.0.2,56080,10.16.0.15,1880,6,06:27.3,582,5,5,336,465,336,67.2,150.2637681,465,93,207.9543219,1376288.66,17182.13058,64.66666667,155.0540228,477,4,572,143,231.434656,489,11,571,142.75,223.2672166,477,21,1,1,168,168,8591.065292,8591.065292,465,80.1,171.5811761,29440.1,2,2,2,9,1,80.1,67.2,93,33,46,64240,503,1,32,582,1
100.64.0.2-10.16.0.15-51480-1880-6,100.64.0.2,51480,10.16.0.15,1880,6,06:23.8,1055,6,4,332,461,332,55.33333333,135.5384324,461,115.25,230.5,751658.7678,9478.672986,117.2222222,277.3372396,854,3,1055,211,365.568735,864,29,1028,342.6666667,443.6500122,854,60,1,1,200,136,5687.203791,3791.469194,461,79.3,169.9215832,28873.34444,2,2,2,9,0.666666667,79.3,55.33333333,115.25,33,46,64240,503,1,32,1055,1
